attendance_id,enrollment_id,attendance_date,status,notes
107493,2017,2026-01-20,Absent,
107518,2018,2026-01-19,Present,Sound report.
107519,2018,2026-01-20,Excused,
107572,2019,2026-01-19,Present,Child lose effect consider.
107573,2019,2026-01-20,Present,
107616,2020,2026-01-19,Present,
107617,2020,2026-01-20,Present,War next.
107663,2021,2026-01-19,Present,
107664,2021,2026-01-20,Absent,
107709,2022,2026-01-19,Absent,
107710,2022,2026-01-20,Present,
107760,2023,2026-01-19,Present,
107761,2023,2026-01-20,Late,
107805,2024,2026-01-19,Present,
107806,2024,2026-01-20,Late,
107838,2025,2026-01-19,Absent,
107839,2025,2026-01-20,Late,
107876,2026,2026-01-19,Present,
107877,2026,2026-01-20,Present,
107906,2027,2026-01-19,Late,Physical meeting final.
107907,2027,2026-01-20,Present,Week manage though.
107964,2028,2026-01-19,Present,
107965,2028,2026-01-20,Present,
108017,2029,2026-01-19,Present,
108018,2029,2026-01-20,Present,
108056,2030,2026-01-19,Present,
108057,2030,2026-01-20,Present,
108080,2031,2026-01-19,Present,
108081,2031,2026-01-20,Absent,
108109,2032,2026-01-19,Present,Pick.
108110,2032,2026-01-20,Absent,Today once.
108138,2033,2026-01-19,Present,
108139,2033,2026-01-20,Present,
108182,2034,2026-01-19,Present,
108183,2034,2026-01-20,Present,
108225,2035,2026-01-19,Present,
108226,2035,2026-01-20,Present,
108270,2036,2026-01-19,Present,
108271,2036,2026-01-20,Present,
108327,2037,2026-01-19,Present,Sell between official each.
108328,2037,2026-01-20,Present,
108381,2038,2026-01-19,Present,
108382,2038,2026-01-20,Present,
108409,2039,2026-01-19,Present,
108410,2039,2026-01-20,Present,
108465,2040,2026-01-19,Present,
108466,2040,2026-01-20,Late,
108507,2041,2026-01-19,Present,
108508,2041,2026-01-20,Absent,
108553,2042,2026-01-19,Present,
108554,2042,2026-01-20,Absent,
108594,2043,2026-01-19,Present,
108595,2043,2026-01-20,Present,
108639,2044,2026-01-19,Present,
108640,2044,2026-01-20,Present,
108677,2045,2026-01-19,Present,
108678,2045,2026-01-20,Absent,
108720,2046,2026-01-19,Absent,
108721,2046,2026-01-20,Absent,
108772,2047,2026-01-19,Present,Environment nor culture.
108773,2047,2026-01-20,Late,
108819,2048,2026-01-19,Present,
108820,2048,2026-01-20,Present,
108865,2049,2026-01-19,Present,
108866,2049,2026-01-20,Present,
108888,2050,2026-01-19,Present,
108889,2050,2026-01-20,Present,
108943,2051,2026-01-19,Present,
108944,2051,2026-01-20,Present,
108996,2052,2026-01-19,Present,
108997,2052,2026-01-20,Present,
109044,2053,2026-01-19,Excused,
109045,2053,2026-01-20,Late,
109071,2054,2026-01-19,Present,Page remember.
109072,2054,2026-01-20,Present,
109098,2055,2026-01-19,Excused,
109099,2055,2026-01-20,Present,Market because.
109123,2056,2026-01-19,Present,
109124,2056,2026-01-20,Absent,
109155,2057,2026-01-19,Present,
109156,2057,2026-01-20,Present,
109206,2058,2026-01-19,Present,
109207,2058,2026-01-20,Present,
109262,2059,2026-01-19,Absent,
109263,2059,2026-01-20,Present,Help never opportunity.
109294,2060,2026-01-19,Present,Poor behind.
109295,2060,2026-01-20,Present,
109349,2061,2026-01-19,Present,
109350,2061,2026-01-20,Present,Focus similar.
109383,2062,2026-01-19,Present,
109384,2062,2026-01-20,Present,
109423,2063,2026-01-19,Absent,
109424,2063,2026-01-20,Present,
109472,2064,2026-01-19,Present,Claim left high.
109473,2064,2026-01-20,Present,
109499,2065,2026-01-19,Present,
109500,2065,2026-01-20,Absent,
109544,2066,2026-01-19,Present,
109545,2066,2026-01-20,Late,
109599,2067,2026-01-19,Present,
109600,2067,2026-01-20,Late,
109628,2068,2026-01-19,Absent,
109629,2068,2026-01-20,Present,Friend political.
109681,2069,2026-01-19,Present,
109682,2069,2026-01-20,Present,
109733,2070,2026-01-19,Present,Necessary over fine.
109734,2070,2026-01-20,Present,
109790,2071,2026-01-19,Present,
109791,2071,2026-01-20,Absent,
109815,2072,2026-01-19,Excused,College child action.
109816,2072,2026-01-20,Present,
109864,2073,2026-01-19,Present,
109865,2073,2026-01-20,Present,Never continue capital.
109913,2074,2026-01-19,Absent,
109914,2074,2026-01-20,Excused,
109953,2075,2026-01-19,Late,
109954,2075,2026-01-20,Present,
109986,2076,2026-01-19,Present,
109987,2076,2026-01-20,Present,
110008,2077,2026-01-19,Present,
110009,2077,2026-01-20,Present,
110062,2078,2026-01-19,Present,
110063,2078,2026-01-20,Present,
110092,2079,2026-01-19,Present,Day.
110093,2079,2026-01-20,Present,
110130,2080,2026-01-19,Present,Couple among why.
110131,2080,2026-01-20,Absent,
110164,2081,2026-01-19,Present,
110165,2081,2026-01-20,Absent,
110205,2082,2026-01-19,Present,
110206,2082,2026-01-20,Absent,
110245,2083,2026-01-19,Present,
110246,2083,2026-01-20,Present,
110286,2084,2026-01-19,Present,
110287,2084,2026-01-20,Present,
110316,2085,2026-01-19,Present,
110317,2085,2026-01-20,Present,Rock dinner president.
110370,2086,2026-01-19,Late,
110371,2086,2026-01-20,Present,
110413,2087,2026-01-19,Present,
110414,2087,2026-01-20,Late,
110452,2088,2026-01-19,Present,Author structure bill.
110453,2088,2026-01-20,Excused,
110506,2089,2026-01-19,Late,
110507,2089,2026-01-20,Present,
110531,2090,2026-01-19,Absent,
110532,2090,2026-01-20,Present,Discussion national.
110588,2091,2026-01-19,Present,
110589,2091,2026-01-20,Present,
110642,2092,2026-01-19,Present,
110643,2092,2026-01-20,Present,
110695,2093,2026-01-19,Present,
110696,2093,2026-01-20,Absent,
110723,2094,2026-01-19,Present,
110724,2094,2026-01-20,Absent,
110747,2095,2026-01-19,Late,
110748,2095,2026-01-20,Present,
110795,2096,2026-01-19,Present,
110796,2096,2026-01-20,Present,
110829,2097,2026-01-19,Late,
110830,2097,2026-01-20,Present,
110868,2098,2026-01-19,Late,
110869,2098,2026-01-20,Present,
110890,2099,2026-01-19,Present,
110891,2099,2026-01-20,Present,
110916,2100,2026-01-19,Present,
110917,2100,2026-01-20,Present,
110949,2101,2026-01-19,Late,
110950,2101,2026-01-20,Present,Culture person through.
111004,2102,2026-01-19,Late,Music.
111005,2102,2026-01-20,Present,
111057,2103,2026-01-19,Present,
111058,2103,2026-01-20,Present,
111104,2104,2026-01-19,Present,
111105,2104,2026-01-20,Present,
111164,2105,2026-01-19,Present,
111165,2105,2026-01-20,Absent,
111188,2106,2026-01-19,Present,Really hour you.
111189,2106,2026-01-20,Present,
111224,2107,2026-01-19,Excused,
111225,2107,2026-01-20,Present,
111275,2108,2026-01-19,Late,
111276,2108,2026-01-20,Present,
111310,2109,2026-01-19,Present,
111311,2109,2026-01-20,Present,
111356,2110,2026-01-19,Absent,
111357,2110,2026-01-20,Present,
111402,2111,2026-01-19,Present,
111403,2111,2026-01-20,Late,
111444,2112,2026-01-19,Present,
111445,2112,2026-01-20,Present,
111502,2113,2026-01-19,Present,
111503,2113,2026-01-20,Absent,
111534,2114,2026-01-19,Present,
111535,2114,2026-01-20,Absent,
111569,2115,2026-01-19,Late,
111570,2115,2026-01-20,Present,
111596,2116,2026-01-19,Present,
111597,2116,2026-01-20,Absent,
111629,2117,2026-01-19,Late,
111630,2117,2026-01-20,Present,
111660,2118,2026-01-19,Absent,
111661,2118,2026-01-20,Present,
111692,2119,2026-01-19,Present,
111693,2119,2026-01-20,Absent,Sport box issue.
111737,2120,2026-01-19,Present,Me.
111738,2120,2026-01-20,Absent,
111772,2121,2026-01-19,Late,
111773,2121,2026-01-20,Present,Data easy.
111800,2122,2026-01-19,Present,
111801,2122,2026-01-20,Present,
111837,2123,2026-01-19,Present,
111838,2123,2026-01-20,Late,
111866,2124,2026-01-19,Absent,
111867,2124,2026-01-20,Absent,Number deal only.
111899,2125,2026-01-19,Present,
111900,2125,2026-01-20,Present,
111956,2126,2026-01-19,Present,Shoulder coach.
111957,2126,2026-01-20,Present,
111978,2127,2026-01-19,Present,
111979,2127,2026-01-20,Present,
112022,2128,2026-01-19,Present,
112023,2128,2026-01-20,Present,
112074,2129,2026-01-19,Present,
112075,2129,2026-01-20,Present,Unit less before.
112102,2130,2026-01-19,Absent,
112103,2130,2026-01-20,Absent,
112143,2131,2026-01-19,Present,
112144,2131,2026-01-20,Present,
112182,2132,2026-01-19,Present,
112183,2132,2026-01-20,Late,
112210,2133,2026-01-19,Present,
112211,2133,2026-01-20,Present,Blue baby boy.
112237,2134,2026-01-19,Present,
112238,2134,2026-01-20,Present,
112268,2135,2026-01-19,Present,
112269,2135,2026-01-20,Present,
112324,2136,2026-01-19,Present,
112325,2136,2026-01-20,Present,
112360,2137,2026-01-19,Present,
112361,2137,2026-01-20,Absent,
112405,2138,2026-01-19,Present,
112406,2138,2026-01-20,Excused,
112430,2139,2026-01-19,Present,
112431,2139,2026-01-20,Present,
112461,2140,2026-01-19,Present,
112462,2140,2026-01-20,Present,
112520,2141,2026-01-19,Present,
112521,2141,2026-01-20,Present,
112565,2142,2026-01-19,Present,
112566,2142,2026-01-20,Late,
112595,2143,2026-01-19,Late,
112596,2143,2026-01-20,Present,
112630,2144,2026-01-19,Present,
112631,2144,2026-01-20,Present,
112658,2145,2026-01-19,Absent,Box structure sign boy.
112659,2145,2026-01-20,Present,
112682,2146,2026-01-19,Present,
112683,2146,2026-01-20,Present,
112740,2147,2026-01-19,Present,
112741,2147,2026-01-20,Absent,
112775,2148,2026-01-19,Present,
112776,2148,2026-01-20,Present,
112797,2149,2026-01-19,Present,
112798,2149,2026-01-20,Present,
112824,2150,2026-01-19,Present,
112825,2150,2026-01-20,Present,
112878,2151,2026-01-19,Present,
112879,2151,2026-01-20,Present,
112903,2152,2026-01-19,Present,
112904,2152,2026-01-20,Present,
112950,2153,2026-01-19,Absent,
112951,2153,2026-01-20,Present,
112980,2154,2026-01-19,Present,
112981,2154,2026-01-20,Present,
113020,2155,2026-01-19,Present,
113021,2155,2026-01-20,Present,
113057,2156,2026-01-19,Present,
113058,2156,2026-01-20,Present,
113091,2157,2026-01-19,Present,
113092,2157,2026-01-20,Present,
113117,2158,2026-01-19,Late,
113118,2158,2026-01-20,Present,
113166,2159,2026-01-19,Absent,
113167,2159,2026-01-20,Present,
113219,2160,2026-01-19,Present,
113220,2160,2026-01-20,Present,
113248,2161,2026-01-19,Present,
113249,2161,2026-01-20,Present,
113294,2162,2026-01-19,Present,
113295,2162,2026-01-20,Absent,
113333,2163,2026-01-19,Present,
113334,2163,2026-01-20,Present,
113392,2164,2026-01-19,Present,
113393,2164,2026-01-20,Late,
113426,2165,2026-01-19,Present,
113427,2165,2026-01-20,Present,
113457,2166,2026-01-19,Absent,Give.
113458,2166,2026-01-20,Late,
113482,2167,2026-01-19,Excused,
113483,2167,2026-01-20,Absent,
113532,2168,2026-01-19,Present,
113533,2168,2026-01-20,Present,
113552,2169,2026-01-19,Present,
113553,2169,2026-01-20,Late,
113588,2170,2026-01-19,Present,
113589,2170,2026-01-20,Present,
113628,2171,2026-01-19,Present,
113629,2171,2026-01-20,Present,
113673,2172,2026-01-19,Present,
113674,2172,2026-01-20,Present,
113728,2173,2026-01-19,Late,
113729,2173,2026-01-20,Present,
113780,2174,2026-01-19,Late,Live interview among.
113781,2174,2026-01-20,Present,
113812,2175,2026-01-19,Present,
113813,2175,2026-01-20,Present,
113850,2176,2026-01-19,Present,
113851,2176,2026-01-20,Present,
113906,2177,2026-01-19,Present,
113907,2177,2026-01-20,Present,Worker heavy care.
113954,2178,2026-01-19,Present,
113955,2178,2026-01-20,Absent,
113979,2179,2026-01-19,Present,
113980,2179,2026-01-20,Late,
114038,2180,2026-01-19,Present,
114039,2180,2026-01-20,Late,
114076,2181,2026-01-19,Present,Indeed trip.
114077,2181,2026-01-20,Absent,
114122,2182,2026-01-19,Absent,Evening television.
114123,2182,2026-01-20,Present,
114154,2183,2026-01-19,Absent,
114155,2183,2026-01-20,Present,
114199,2184,2026-01-19,Late,
114200,2184,2026-01-20,Present,
114232,2185,2026-01-19,Present,
114233,2185,2026-01-20,Late,
114288,2186,2026-01-19,Present,
114289,2186,2026-01-20,Present,
114325,2187,2026-01-19,Late,
114326,2187,2026-01-20,Present,
114347,2188,2026-01-19,Present,
114348,2188,2026-01-20,Present,
114388,2189,2026-01-19,Present,
114389,2189,2026-01-20,Present,
114444,2190,2026-01-19,Absent,
114445,2190,2026-01-20,Late,
114476,2191,2026-01-19,Present,
114477,2191,2026-01-20,Present,
114521,2192,2026-01-19,Late,
114522,2192,2026-01-20,Present,
114552,2193,2026-01-19,Present,
114553,2193,2026-01-20,Present,
114575,2194,2026-01-19,Present,
114576,2194,2026-01-20,Present,
114606,2195,2026-01-19,Late,
114607,2195,2026-01-20,Present,
114662,2196,2026-01-19,Present,
114663,2196,2026-01-20,Excused,
114705,2197,2026-01-19,Present,
114706,2197,2026-01-20,Present,
114764,2198,2026-01-19,Present,
114765,2198,2026-01-20,Present,
114815,2199,2026-01-19,Absent,
114816,2199,2026-01-20,Present,
114839,2200,2026-01-19,Present,
114840,2200,2026-01-20,Present,
114878,2201,2026-01-19,Late,
114879,2201,2026-01-20,Late,
114931,2202,2026-01-19,Absent,Claim.
114932,2202,2026-01-20,Late,Mouth leave garden.
114969,2203,2026-01-19,Present,
114970,2203,2026-01-20,Present,
115009,2204,2026-01-19,Present,
115010,2204,2026-01-20,Present,
115051,2205,2026-01-19,Present,
115052,2205,2026-01-20,Present,
115110,2206,2026-01-19,Present,
115111,2206,2026-01-20,Late,
115145,2207,2026-01-19,Late,
115146,2207,2026-01-20,Present,
115178,2208,2026-01-19,Late,
115179,2208,2026-01-20,Present,
115228,2209,2026-01-19,Absent,
115229,2209,2026-01-20,Present,
115273,2210,2026-01-19,Present,
115274,2210,2026-01-20,Present,
115314,2211,2026-01-19,Present,
115315,2211,2026-01-20,Present,
115345,2212,2026-01-19,Present,
115346,2212,2026-01-20,Excused,
115385,2213,2026-01-19,Present,
115386,2213,2026-01-20,Present,
115431,2214,2026-01-19,Present,
115432,2214,2026-01-20,Absent,
115473,2215,2026-01-19,Absent,Pay able.
115474,2215,2026-01-20,Present,
115497,2216,2026-01-19,Late,
115498,2216,2026-01-20,Present,Avoid game wife.
115554,2217,2026-01-19,Present,
115555,2217,2026-01-20,Present,
115582,2218,2026-01-19,Present,
115583,2218,2026-01-20,Late,
115631,2219,2026-01-19,Present,
115632,2219,2026-01-20,Present,
115678,2220,2026-01-19,Present,
115679,2220,2026-01-20,Present,
115700,2221,2026-01-19,Present,Draw door deal.
115701,2221,2026-01-20,Late,
115744,2222,2026-01-19,Present,
115745,2222,2026-01-20,Present,
115777,2223,2026-01-19,Present,
115778,2223,2026-01-20,Present,
115822,2224,2026-01-19,Absent,
115823,2224,2026-01-20,Excused,
115877,2225,2026-01-19,Present,
115878,2225,2026-01-20,Absent,
115925,2226,2026-01-19,Absent,
115926,2226,2026-01-20,Present,
115976,2227,2026-01-19,Present,
115977,2227,2026-01-20,Late,
116013,2228,2026-01-19,Present,
116014,2228,2026-01-20,Absent,
116063,2229,2026-01-19,Present,
116064,2229,2026-01-20,Present,
116101,2230,2026-01-19,Present,
116102,2230,2026-01-20,Late,Interesting effect.
116136,2231,2026-01-19,Present,
116137,2231,2026-01-20,Present,
116156,2232,2026-01-19,Present,
116157,2232,2026-01-20,Present,
116198,2233,2026-01-19,Present,
116199,2233,2026-01-20,Present,
116248,2234,2026-01-19,Present,
116249,2234,2026-01-20,Present,
116306,2235,2026-01-19,Absent,
116307,2235,2026-01-20,Present,Democratic conference item.
116356,2236,2026-01-19,Present,
116357,2236,2026-01-20,Present,
116390,2237,2026-01-19,Present,
116391,2237,2026-01-20,Present,
116444,2238,2026-01-19,Present,
116445,2238,2026-01-20,Present,
116488,2239,2026-01-19,Present,
116489,2239,2026-01-20,Absent,
116539,2240,2026-01-19,Present,
116540,2240,2026-01-20,Present,
116566,2241,2026-01-19,Present,
116567,2241,2026-01-20,Present,
116606,2242,2026-01-19,Present,
116607,2242,2026-01-20,Present,
116659,2243,2026-01-19,Late,
116660,2243,2026-01-20,Present,Offer leader.
116713,2244,2026-01-19,Absent,
116714,2244,2026-01-20,Late,
116760,2245,2026-01-19,Absent,
116761,2245,2026-01-20,Absent,
116786,2246,2026-01-19,Late,
116787,2246,2026-01-20,Excused,
116844,2247,2026-01-19,Absent,
116845,2247,2026-01-20,Present,
116894,2248,2026-01-19,Late,
116895,2248,2026-01-20,Absent,
116944,2249,2026-01-19,Late,
116945,2249,2026-01-20,Present,
117001,2250,2026-01-19,Present,
117002,2250,2026-01-20,Present,
117053,2251,2026-01-19,Present,
117054,2251,2026-01-20,Present,
117105,2252,2026-01-19,Late,
117106,2252,2026-01-20,Present,
117144,2253,2026-01-19,Present,
117145,2253,2026-01-20,Absent,
117204,2254,2026-01-19,Absent,
117205,2254,2026-01-20,Present,
117235,2255,2026-01-19,Present,
117236,2255,2026-01-20,Present,
117279,2256,2026-01-19,Present,
117280,2256,2026-01-20,Present,
117304,2257,2026-01-19,Present,
117305,2257,2026-01-20,Present,Strategy fact.
117347,2258,2026-01-19,Present,
117348,2258,2026-01-20,Present,
117397,2259,2026-01-19,Present,
117398,2259,2026-01-20,Present,
117449,2260,2026-01-19,Present,
117450,2260,2026-01-20,Absent,
117503,2261,2026-01-19,Present,
117504,2261,2026-01-20,Present,Your first think.
117546,2262,2026-01-19,Present,
117547,2262,2026-01-20,Absent,
117584,2263,2026-01-19,Present,
117585,2263,2026-01-20,Late,Far above hope.
117605,2264,2026-01-19,Present,
117606,2264,2026-01-20,Late,
117654,2265,2026-01-19,Present,
117655,2265,2026-01-20,Present,
117690,2266,2026-01-19,Present,
117691,2266,2026-01-20,Present,
117749,2267,2026-01-19,Present,
117750,2267,2026-01-20,Present,
117779,2268,2026-01-19,Present,
117780,2268,2026-01-20,Present,
117810,2269,2026-01-19,Present,
117811,2269,2026-01-20,Present,
117862,2270,2026-01-19,Absent,
117863,2270,2026-01-20,Present,
117904,2271,2026-01-19,Absent,
117905,2271,2026-01-20,Present,
117940,2272,2026-01-19,Absent,
117941,2272,2026-01-20,Absent,
117973,2273,2026-01-19,Present,
117974,2273,2026-01-20,Late,
118003,2274,2026-01-19,Present,
118004,2274,2026-01-20,Present,
118059,2275,2026-01-19,Present,
118060,2275,2026-01-20,Present,
118118,2276,2026-01-19,Present,
118119,2276,2026-01-20,Present,Employee natural imagine.
118146,2277,2026-01-19,Present,
118147,2277,2026-01-20,Absent,
118175,2278,2026-01-19,Present,
118176,2278,2026-01-20,Present,
118233,2279,2026-01-19,Present,
118234,2279,2026-01-20,Present,Far room yeah.
118256,2280,2026-01-19,Late,
118257,2280,2026-01-20,Present,
118296,2281,2026-01-19,Late,
118297,2281,2026-01-20,Present,
118338,2282,2026-01-19,Present,
118339,2282,2026-01-20,Present,
118380,2283,2026-01-19,Present,
118381,2283,2026-01-20,Present,
118428,2284,2026-01-19,Present,Action often also.
118429,2284,2026-01-20,Present,
118449,2285,2026-01-19,Present,
118450,2285,2026-01-20,Present,
118496,2286,2026-01-19,Present,
118497,2286,2026-01-20,Late,
118547,2287,2026-01-19,Present,
118548,2287,2026-01-20,Present,
118591,2288,2026-01-19,Absent,
118592,2288,2026-01-20,Absent,
118626,2289,2026-01-19,Present,
118627,2289,2026-01-20,Present,
118656,2290,2026-01-19,Present,
118657,2290,2026-01-20,Present,
118708,2291,2026-01-19,Present,
118709,2291,2026-01-20,Excused,
118757,2292,2026-01-19,Present,
118758,2292,2026-01-20,Absent,
118790,2293,2026-01-19,Present,
118791,2293,2026-01-20,Present,
118828,2294,2026-01-19,Present,
118829,2294,2026-01-20,Present,
118861,2295,2026-01-19,Present,
118862,2295,2026-01-20,Late,
118885,2296,2026-01-19,Late,
118886,2296,2026-01-20,Absent,
118905,2297,2026-01-19,Present,
118906,2297,2026-01-20,Late,
118946,2298,2026-01-19,Present,
118947,2298,2026-01-20,Absent,
118988,2299,2026-01-19,Present,
118989,2299,2026-01-20,Present,
119015,2300,2026-01-19,Present,
119016,2300,2026-01-20,Present,
119061,2301,2026-01-19,Present,
119062,2301,2026-01-20,Present,
119099,2302,2026-01-19,Present,
119100,2302,2026-01-20,Late,
119143,2303,2026-01-19,Present,
119144,2303,2026-01-20,Present,
119172,2304,2026-01-19,Absent,
119173,2304,2026-01-20,Absent,Maybe.
119216,2305,2026-01-19,Present,
119217,2305,2026-01-20,Present,
119237,2306,2026-01-19,Absent,
119238,2306,2026-01-20,Present,
119258,2307,2026-01-19,Present,
119259,2307,2026-01-20,Late,
119311,2308,2026-01-19,Present,
119312,2308,2026-01-20,Present,
119364,2309,2026-01-19,Late,Fall door two.
119365,2309,2026-01-20,Absent,
119418,2310,2026-01-19,Present,Attorney human wear.
119419,2310,2026-01-20,Present,
119455,2311,2026-01-19,Present,
119456,2311,2026-01-20,Present,
119495,2312,2026-01-19,Present,
119496,2312,2026-01-20,Present,
119523,2313,2026-01-19,Present,
119524,2313,2026-01-20,Present,
119561,2314,2026-01-19,Present,
119562,2314,2026-01-20,Present,
119585,2315,2026-01-19,Present,
119586,2315,2026-01-20,Present,
119637,2316,2026-01-19,Present,
119638,2316,2026-01-20,Present,
119670,2317,2026-01-19,Late,
119671,2317,2026-01-20,Present,Fish who.
119702,2318,2026-01-19,Present,
119703,2318,2026-01-20,Present,
119747,2319,2026-01-19,Present,
119748,2319,2026-01-20,Absent,
119804,2320,2026-01-19,Late,
119805,2320,2026-01-20,Present,
119825,2321,2026-01-19,Present,Prepare case.
119826,2321,2026-01-20,Present,
119876,2322,2026-01-19,Present,
119877,2322,2026-01-20,Present,
119917,2323,2026-01-19,Late,
119918,2323,2026-01-20,Present,
119974,2324,2026-01-19,Present,
119975,2324,2026-01-20,Present,
120001,2325,2026-01-19,Absent,
120002,2325,2026-01-20,Present,
120029,2326,2026-01-19,Present,Career investment contain.
120030,2326,2026-01-20,Absent,
120055,2327,2026-01-19,Present,
120056,2327,2026-01-20,Present,
120111,2328,2026-01-19,Present,
120112,2328,2026-01-20,Present,Boy.
120147,2329,2026-01-19,Absent,
120148,2329,2026-01-20,Present,
120193,2330,2026-01-19,Present,
120194,2330,2026-01-20,Present,Cold baby raise.
120243,2331,2026-01-19,Present,
120244,2331,2026-01-20,Absent,
120298,2332,2026-01-19,Present,
120299,2332,2026-01-20,Present,
120348,2333,2026-01-19,Present,
120349,2333,2026-01-20,Present,
120392,2334,2026-01-19,Present,
120393,2334,2026-01-20,Present,
120418,2335,2026-01-19,Absent,Common of environment.
120419,2335,2026-01-20,Present,
120445,2336,2026-01-19,Absent,
120446,2336,2026-01-20,Present,
120501,2337,2026-01-19,Present,
120502,2337,2026-01-20,Excused,Take section.
120531,2338,2026-01-19,Excused,
120532,2338,2026-01-20,Present,
120553,2339,2026-01-19,Present,
120554,2339,2026-01-20,Late,
120573,2340,2026-01-19,Present,
120574,2340,2026-01-20,Late,
120606,2341,2026-01-19,Present,
120607,2341,2026-01-20,Late,
120643,2342,2026-01-19,Present,
120644,2342,2026-01-20,Present,
120678,2343,2026-01-19,Present,
120679,2343,2026-01-20,Present,
120717,2344,2026-01-19,Present,
120718,2344,2026-01-20,Present,Recently religious.
120776,2345,2026-01-19,Late,
120777,2345,2026-01-20,Absent,
120800,2346,2026-01-19,Present,
120801,2346,2026-01-20,Present,
120860,2347,2026-01-19,Present,
120861,2347,2026-01-20,Present,
120912,2348,2026-01-19,Present,
120913,2348,2026-01-20,Present,
120946,2349,2026-01-19,Excused,
120947,2349,2026-01-20,Absent,Part we yourself.
120987,2350,2026-01-19,Present,
120988,2350,2026-01-20,Absent,
121021,2351,2026-01-19,Present,
121022,2351,2026-01-20,Present,
121042,2352,2026-01-19,Present,
121043,2352,2026-01-20,Present,
121069,2353,2026-01-19,Present,
121070,2353,2026-01-20,Present,
121103,2354,2026-01-19,Present,
121104,2354,2026-01-20,Present,Plan our thing.
121137,2355,2026-01-19,Excused,
121138,2355,2026-01-20,Present,
121173,2356,2026-01-19,Present,
121174,2356,2026-01-20,Absent,
121196,2357,2026-01-19,Present,
121197,2357,2026-01-20,Late,
121235,2358,2026-01-19,Present,
121236,2358,2026-01-20,Present,
121257,2359,2026-01-19,Present,Heart generation fund.
121258,2359,2026-01-20,Present,
121286,2360,2026-01-19,Present,
121287,2360,2026-01-20,Absent,
121318,2361,2026-01-19,Present,
121319,2361,2026-01-20,Present,
121347,2362,2026-01-19,Late,
121348,2362,2026-01-20,Present,
121403,2363,2026-01-19,Present,
121404,2363,2026-01-20,Absent,
121428,2364,2026-01-19,Present,
121429,2364,2026-01-20,Present,
121483,2365,2026-01-19,Late,
121484,2365,2026-01-20,Absent,
121509,2366,2026-01-19,Present,
121510,2366,2026-01-20,Late,
121561,2367,2026-01-19,Present,
121562,2367,2026-01-20,Present,
121602,2368,2026-01-19,Absent,
121603,2368,2026-01-20,Present,
121632,2369,2026-01-19,Present,
121633,2369,2026-01-20,Present,
121665,2370,2026-01-19,Present,
121666,2370,2026-01-20,Present,
121699,2371,2026-01-19,Absent,
121700,2371,2026-01-20,Present,
121748,2372,2026-01-19,Present,
121749,2372,2026-01-20,Present,
121804,2373,2026-01-19,Absent,Miss debate take anything.
121805,2373,2026-01-20,Present,
121835,2374,2026-01-19,Present,
121836,2374,2026-01-20,Late,
121861,2375,2026-01-19,Present,
121862,2375,2026-01-20,Absent,
121919,2376,2026-01-19,Late,
121920,2376,2026-01-20,Present,
121945,2377,2026-01-19,Present,
121946,2377,2026-01-20,Present,Second usually price.
122000,2378,2026-01-19,Present,
122001,2378,2026-01-20,Present,
122048,2379,2026-01-19,Late,
122049,2379,2026-01-20,Present,
122098,2380,2026-01-19,Late,
122099,2380,2026-01-20,Absent,
122146,2381,2026-01-19,Present,
122147,2381,2026-01-20,Present,
122193,2382,2026-01-19,Present,
122194,2382,2026-01-20,Present,
122242,2383,2026-01-19,Present,
122243,2383,2026-01-20,Absent,
122284,2384,2026-01-19,Present,
122285,2384,2026-01-20,Present,
122329,2385,2026-01-19,Late,
122330,2385,2026-01-20,Present,
122388,2386,2026-01-19,Late,
122389,2386,2026-01-20,Late,
122424,2387,2026-01-19,Present,
122425,2387,2026-01-20,Present,Firm thing.
122467,2388,2026-01-19,Present,Painting citizen move.
122468,2388,2026-01-20,Present,
122514,2389,2026-01-19,Present,
122515,2389,2026-01-20,Late,
122566,2390,2026-01-19,Present,
122567,2390,2026-01-20,Present,
122616,2391,2026-01-19,Present,
122617,2391,2026-01-20,Present,
122673,2392,2026-01-19,Absent,
122674,2392,2026-01-20,Present,
122695,2393,2026-01-19,Present,
122696,2393,2026-01-20,Present,
122732,2394,2026-01-19,Present,
122733,2394,2026-01-20,Present,
122774,2395,2026-01-19,Present,
122775,2395,2026-01-20,Present,
122815,2396,2026-01-19,Absent,
122816,2396,2026-01-20,Excused,Yeah population.
122864,2397,2026-01-19,Present,
122865,2397,2026-01-20,Present,
122908,2398,2026-01-19,Present,
122909,2398,2026-01-20,Absent,
122968,2399,2026-01-19,Present,
122969,2399,2026-01-20,Present,
123002,2400,2026-01-19,Present,
123003,2400,2026-01-20,Present,
123044,2401,2026-01-19,Present,
123045,2401,2026-01-20,Present,
123076,2402,2026-01-19,Present,
123077,2402,2026-01-20,Present,
123105,2403,2026-01-19,Late,
123106,2403,2026-01-20,Absent,
123137,2404,2026-01-19,Present,
123138,2404,2026-01-20,Absent,
123188,2405,2026-01-19,Late,
123189,2405,2026-01-20,Late,
123240,2406,2026-01-19,Present,
123241,2406,2026-01-20,Absent,
123271,2407,2026-01-19,Present,
123272,2407,2026-01-20,Absent,
123300,2408,2026-01-19,Present,
123301,2408,2026-01-20,Late,
123344,2409,2026-01-19,Present,
123345,2409,2026-01-20,Present,
123373,2410,2026-01-19,Present,
123374,2410,2026-01-20,Present,She long.
